0,0,2
0,1,5
0,2,5
0,3,5
0,4,5
0,5,5
0,6,5
0,7,5
0,8,4
0,9,5
0,10,5
0,11,3
0,12,5
0,13,5
0,14,4
0,15,4
0,16,5
0,17,4
0,18,5
0,19,3
0,20,5
1,21,5
1,22,3
1,23,3
1,24,5
1,25,4
1,26,5
1,27,4
1,28,4
1,29,5
1,30,3
1,31,4
1,32,5
1,33,4
1,34,5
1,35,5
1,36,5
1,37,5
1,38,1
1,39,5
1,40,4
1,41,4
2,14,4
2,35,4
2,36,5
2,42,4
2,43,4
2,44,5
2,45,4
2,46,4
2,47,3
2,48,4
2,49,4
2,50,4
2,51,4
2,52,4
2,53,2
2,54,5
2,55,4
2,56,5
2,57,5
2,58,4
2,59,5
2,60,4
2,61,4
2,62,4
2,63,4
2,64,5
2,65,4
2,66,4
2,67,4
2,68,4
2,69,4
2,70,4
2,71,4
2,72,4
2,73,4
2,74,4
2,75,4
2,76,4
3,58,5
3,77,2
3,78,5
3,79,2
3,80,3
3,81,5
3,82,5
3,83,4
3,84,2
3,85,5
3,86,5
3,87,4
3,88,2
3,89,5
3,90,5
3,91,2
3,92,4
3,93,5
3,94,4
3,95,5
3,96,5
3,97,5
3,98,2
3,99,5
3,100,5
3,101,5
3,102,3
3,103,2
3,104,5
3,105,4
3,106,5
3,107,2
3,108,5
3,109,2
3,110,5
3,111,5
3,112,5
4,113,4
4,114,4
4,115,4
4,116,4
4,117,5
4,118,5
4,119,3
4,120,4
4,121,3
4,122,4
4,123,2
4,124,1
4,125,3
4,126,1
4,127,4
4,128,3
4,129,4
4,130,2
4,131,2
4,132,4
4,133,3
4,134,3
4,135,3
4,136,4
4,137,1
4,138,2
4,139,3
4,140,4
4,141,3
4,142,4
4,143,1
4,144,3
4,145,5
4,146,4
4,147,3
4,148,5
4,149,4
4,150,2
4,151,5
4,152,4
4,153,4
4,18,4
4,23,3
4,38,2
4,82,1
5,115,4
5,134,5
5,136,5
5,142,5
5,150,3
5,152,5
5,154,3
5,155,5
5,156,2
5,157,4
5,158,4
5,159,5
5,160,4
5,161,4
5,162,2
5,163,5
5,164,2
5,165,4
5,166,5
5,167,5
5,168,2
5,169,3
5,170,5
5,171,5
5,172,5
5,173,5
5,174,3
5,175,1
5,176,5
5,177,5
5,178,4
5,179,5
5,180,2
5,181,5
5,182,1
5,183,1
5,184,5
5,185,1
5,186,4
5,187,5
5,188,4
5,189,5
5,190,5
5,191,5
5,192,4
5,193,4
5,194,5
5,195,5
5,196,4
5,197,5
5,198,5
5,199,3
5,200,4
5,201,5
5,202,5
5,203,4
5,204,2
5,205,4
5,16,4
