0	353	9 
0	523	7 
0	781	8 
3	168	9 
4	937	9 
7	45	8 
7	68	7 
7	386	9 
8	11	10 
8	71	8 
8	311	7 
8	490	8 
8	546	10 
8	615	10 
9	44	10 
9	323	10 
11	439	7 
12	313	7 
12	373	8 
12	793	5 
14	178	10 
15	999	5 
19	136	7 
20	168	9 
21	50	9 
21	348	7 
22	40	9 
23	113	9 
23	469	7 
23	607	9 
23	732	7 
23	752	7 
24	26	7 
24	311	6 
24	607	6 
25	249	10 
26	115	9 
26	730	8 
27	77	8 
31	168	8 
31	198	8 
31	243	9 
34	85	10 
34	365	9 
34	628	7 
35	312	10 
35	373	8 
35	535	10 
35	629	8 
35	939	10 
36	121	7 
37	262	7 
37	411	8 
37	557	7 
37	647	9 
37	778	8 
38	400	8 
38	478	8 
38	634	9 
38	806	8 
38	947	10 
39	719	8 
40	58	10 
40	71	6 
40	260	4 
40	305	10 
40	416	8 
40	846	9 
41	515	5 
41	762	10 
41	803	3 
41	835	7 
44	152	6 
44	216	9 
44	275	7 
44	338	10 
44	424	7 
44	473	8 
44	675	7 
44	694	9 
44	720	7 
44	898	8 
45	256	5 
45	757	5 
46	185	10 
46	269	10 
46	711	10 
46	871	10 
48	220	8 
48	501	8 
48	680	6 
48	896	5 
49	378	8 
49	464	9 
49	490	7 
49	588	9 
50	477	10 
50	805	9 
52	464	10 
53	619	9 
54	65	9 
54	499	3 
55	172	8 
55	270	9 
55	333	7 
55	993	8 
56	211	9 
58	161	9 
58	325	9 
59	216	8 
59	553	6 
59	745	9 
60	540	8 
60	972	6 
61	11	8 
62	59	8 
62	176	7 
62	222	7 
62	414	8 
62	776	8 
63	160	10 
63	388	10 
63	675	9 
64	37	9 
64	836	8 
65	317	8 
65	893	7 
65	975	5 
66	240	9 
66	423	8 
68	593	9 
68	946	10 
69	262	8 
70	159	10 
72	460	8 
73	67	8 
73	257	10 
73	397	9 
73	490	10 
74	564	8 
75	1014	7 
76	816	9 
77	111	8 
77	351	10 
77	389	10 
79	701	6 
82	100	10 
83	302	9 
84	236	9 
84	271	9 
84	501	8 
84	570	8 
84	638	9 
84	686	8 
85	280	9 
85	537	8 
85	628	9 
86	850	10 
87	689	6 
88	222	7 
88	500	9 
89	727	10 
90	233	10 
91	20	10 
91	662	8 
92	534	10 
92	856	10 
92	966	10 
93	994	7 
94	30	8 
94	167	9 
94	248	9 
94	341	9 
94	551	8 
94	660	7 
96	97	9 
96	134	10 
96	158	9 
96	411	10 
96	425	10 
96	444	9 
96	503	10 
96	661	10 
96	806	8 
96	878	10 
97	375	10 
98	59	7 
99	231	9 
100	87	7 
101	270	6 
101	883	9 
102	45	8 
102	719	8 
102	909	3 
103	77	9 
103	291	10 
103	435	10 
103	609	10 
104	28	6 
104	604	8 
104	853	6 
106	68	10 
106	71	10 
106	108	5 
106	121	8 
106	220	8 
106	277	9 
106	447	10 
107	161	8 
107	233	8 
108	284	5 
108	296	5 
109	219	8 
109	656	9 
110	422	10 
110	538	10 
110	641	5 
110	1009	8 
111	92	8 
112	996	10 
113	689	8 
114	227	9 
114	604	8 
114	680	8 
116	679	9 
117	150	8 
117	308	7 
117	508	8 
119	801	9 
120	28	10 
120	71	8 
120	292	9 
120	618	7 
120	808	1 
120	812	8 
121	412	9 
122	44	7 
122	78	7 
123	183	8 
123	637	8 
124	207	9 
124	262	6 
124	423	8 
124	957	6 
125	121	8 
125	383	3 
125	813	8 
126	240	8 
126	739	7 
127	545	5 
127	776	8 
128	144	10 
130	513	7 
131	127	6 
131	334	8 
132	334	10 
133	348	7 
134	41	7 
134	244	7 
134	257	10 
135	144	9 
135	193	8 
135	196	6 
135	498	5 
137	752	8 
137	813	8 
138	128	10 
138	310	5 
138	322	7 
138	423	10 
139	770	6 
140	74	10 
140	117	2 
140	374	9 
140	411	4 
140	585	1 
141	103	7 
141	151	9 
141	508	9 
142	74	9 
142	140	9 
142	509	8 
142	612	6 
142	664	9 
142	740	9 
143	888	5 
144	87	7 
144	913	8 
145	473	6 
145	652	7 
146	236	8 
146	270	7 
146	413	8 
146	613	7 
147	178	10 
147	253	7 
147	398	9 
148	719	10 
148	814	10 
148	832	8 
148	863	10 
149	30	10 
149	332	10 
149	746	9 
150	255	6 
151	604	5 
152	473	6 
152	641	7 
152	841	4 
153	665	5 
154	334	8 
157	153	8 
157	212	8 
157	853	7 
158	137	9 
158	864	9 
159	74	9 
159	282	7 
159	766	7 
163	47	9 
163	242	10 
166	954	9 
168	218	8 
168	764	8 
173	293	8 
173	614	7 
174	74	9 
174	168	9 
175	352	8 
177	675	8 
179	137	8 
179	155	9 
180	135	6 
180	490	10 
180	848	8 
181	19	10 
183	390	9 
183	439	6 
183	507	8 
183	847	9 
184	3	10 
184	146	8 
185	374	10 
186	846	10 
187	343	9 
187	397	6 
187	453	10 
188	276	4 
188	313	8 
188	498	6 
190	804	8 
191	288	8 
193	768	8 
194	495	10 
194	512	8 
195	852	6 
196	222	10 
196	467	7 
196	598	5 
197	150	10 
198	250	8 
198	572	9 
198	689	5 
201	158	7 
201	378	8 
201	1009	6 
203	426	7 
203	889	8 
204	385	10 
204	471	5 
204	853	10 
205	96	10 
205	904	7 
205	971	7 
206	179	8 
206	264	8 
206	327	8 
206	506	8 
207	335	7 
208	252	8 
208	350	3 
208	389	9 
208	491	8 
208	693	8 
208	727	8 
208	898	9 
210	29	7 
210	83	6 
210	128	7 
211	464	10 
211	525	9 
211	720	7 
212	98	9 
213	947	8 
214	7	8 
214	227	8 
214	698	9 
215	102	9 
215	363	10 
215	729	10 
215	772	5 
215	950	10 
217	70	8 
217	392	8 
217	702	8 
217	744	8 
217	979	8 
218	158	6 
218	720	9 
219	31	9 
219	168	8 
220	401	7 
220	573	8 
220	796	9 
221	95	9 
221	225	8 
221	851	8 
222	54	9 
222	138	7 
222	280	9 
222	399	10 
222	473	10 
222	592	8 
224	113	7 
224	288	10 
224	320	8 
225	630	7 
226	999	8 
227	348	7 
227	412	8 
227	434	9 
227	929	9 
227	972	6 
228	636	7 
230	594	8 
231	708	10 
231	712	9 
231	1012	10 
232	144	9 
232	406	9 
232	416	9 
232	555	7 
232	691	8 
233	171	8 
234	958	10 
235	473	6 
238	76	5 
238	100	9 
238	120	8 
238	127	10 
238	160	10 
238	776	9 
239	67	1 
240	551	9 
241	74	8 
242	950	10 
243	204	6 
243	257	10 
243	919	8 
244	102	8 
244	216	5 
244	245	7 
244	253	8 
244	316	9 
244	580	8 
244	924	8 
245	74	10 
245	219	9 
245	312	10 
245	811	9 
246	61	10 
246	571	8 
246	801	9 
247	313	7 
247	409	9 
247	426	10 
247	685	8 
247	769	9 
247	786	9 
247	850	10 
247	977	9 
247	1002	9 
248	12	10 
248	167	8 
248	390	8 
249	459	8 
250	930	10 
250	1011	10 
252	255	5 
252	379	7 
252	436	5 
252	546	9 
254	1	8 
254	202	10 
254	236	9 
254	776	10 
255	85	8 
256	264	8 
256	686	8 
257	769	8 
258	0	7 
258	155	8 
258	264	10 
258	800	6 
258	814	10 
259	898	7 
260	73	6 
260	140	9 
260	909	4 
261	127	10 
261	160	10 
261	576	4 
262	152	8 
262	448	8 
263	97	8 
263	606	9 
264	889	10 
265	236	10 
265	316	10 
265	398	10 
266	17	3 
266	158	10 
269	17	5 
269	248	9 
269	257	9 
269	265	6 
269	389	5 
269	405	5 
269	841	5 
269	893	5 
270	293	8 
270	720	9 
271	3	6 
271	85	5 
271	109	7 
271	183	1 
271	222	6 
273	746	9 
274	230	8 
275	580	7 
276	138	7 
276	289	6 
276	309	5 
277	67	7 
278	158	7 
280	116	8 
280	271	5 
280	768	7 
280	981	8 
281	827	8 
281	982	8 
282	148	10 
282	276	10 
283	106	8 
283	161	8 
283	293	10 
283	454	8 
284	74	9 
284	288	8 
284	549	7 
285	127	10 
285	405	10 
285	445	10 
286	95	8 
286	595	9 
286	920	6 
287	67	8 
287	185	7 
287	261	6 
287	1002	9 
288	439	9 
288	572	10 
288	730	8 
289	431	8 
289	972	7 
289	1006	9 
290	579	8 
290	791	8 
290	840	6 
290	877	8 
291	42	2 
292	57	10 
292	153	7 
292	288	10 
292	661	9 
292	797	9 
293	937	8 
294	158	7 
294	484	9 
294	581	9 
294	900	10 
296	238	6 
296	509	8 
296	650	10 
297	375	8 
299	222	8 
301	20	2 
301	44	8 
301	107	7 
301	478	5 
301	809	8 
302	85	9 
302	97	8 
302	308	9 
303	156	8 
303	784	9 
304	29	8 
304	760	9 
305	564	10 
307	490	9 
307	804	9 
309	559	10 
312	45	9 
312	385	8 
312	505	9 
312	556	7 
312	757	8 
313	799	8 
314	415	5 
316	272	9 
316	673	10 
317	855	8 
318	127	10 
318	916	8 
319	85	10 
319	216	8 
319	379	7 
321	250	9 
322	344	5 
322	812	5 
323	359	5 
326	862	8 
327	57	9 
327	232	9 
327	572	6 
327	592	7 
328	262	5 
328	764	9 
329	10	8 
329	449	5 
329	733	8 
330	64	10 
330	102	8 
330	959	10 
331	191	8 
333	240	7 
333	386	8 
336	161	8 
337	7	9 
337	180	10 
337	284	9 
337	434	10 
337	473	9 
337	675	10 
339	334	8 
340	54	10 
340	570	9 
340	934	10 
341	12	10 
341	285	8 
341	311	8 
341	598	10 
341	633	8 
341	652	7 
342	118	7 
342	249	9 
343	127	10 
343	1003	10 
346	782	9 
347	88	7 
347	268	10 
347	692	8 
348	160	10 
348	337	10 
348	576	8 
348	599	7 
348	746	7 
349	411	8 
349	664	9 
351	246	10 
351	456	8 
351	506	10 
352	4	8 
352	153	8 
352	204	3 
354	257	9 
355	423	9 
355	476	10 
355	745	7 
356	239	10 
356	344	8 
356	415	8 
357	683	7 
357	941	10 
358	112	10 
358	203	9 
359	200	5 
361	285	3 
362	1	9 
362	136	9 
362	423	8 
362	860	7 
362	868	8 
363	527	5 
363	602	5 
364	398	7 
364	527	8 
366	7	10 
366	329	10 
366	781	8 
366	888	1 
367	20	8 
367	267	10 
367	309	8 
367	353	9 
369	5	7 
369	158	4 
371	384	7 
372	718	7 
373	454	9 
373	581	9 
373	594	7 
373	907	9 
374	74	10 
374	288	6 
374	846	5 
374	868	8 
375	144	10 
375	389	8 
375	750	9 
375	884	7 
376	91	8 
376	376	6 
376	407	9 
376	430	9 
377	92	7 
377	181	9 
377	617	9 
378	92	10 
378	626	9 
379	240	5 
380	61	7 
380	845	6 
381	210	8 
381	547	9 
381	665	9 
381	844	8 
381	901	9 
382	790	8 
383	708	9 
386	46	10 
386	270	7 
386	557	9 
387	202	10 
387	230	9 
388	255	7 
388	442	7 
388	621	8 
389	67	9 
389	270	9 
389	598	4 
389	933	8 
389	941	8 
390	285	10 
391	65	8 
391	567	7 
391	618	8 
393	56	8 
393	952	8 
394	538	6 
395	48	8 
395	374	9 
395	634	8 
396	535	10 
399	127	9 
399	242	7 
399	277	4 
399	627	7 
399	681	7 
399	699	7 
399	823	8 
400	308	8 
400	966	8 
401	770	5 
402	74	10 
402	501	9 
402	642	10 
402	669	10 
402	692	7 
402	805	8 
403	392	9 
404	198	7 
405	247	7 
405	392	9 
407	393	8 
408	270	10 
408	572	7 
408	593	8 
409	431	8 
409	1003	6 
410	214	9 
411	11	9 
411	479	8 
413	160	10 
414	165	8 
415	12	8 
417	41	8 
418	389	5 
418	473	8 
418	503	8 
418	521	8 
419	120	8 
419	147	8 
419	996	9 
421	222	10 
424	248	6 
425	869	8 
427	210	8 
427	744	8 
427	766	6 
428	158	8 
428	168	8 
428	197	10 
430	317	8 
431	129	8 
431	806	10 
432	274	10 
432	330	6 
432	412	8 
432	537	10 
432	582	10 
432	859	10 
434	121	6 
434	262	9 
434	509	8 
436	756	6 
436	936	9 
437	851	9 
438	59	6 
438	74	8 
438	203	5 
438	423	10 
439	42	10 
439	374	9 
439	447	9 
441	373	10 
443	183	10 
443	216	7 
443	226	8 
443	280	8 
444	262	8 
444	759	10 
444	766	9 
445	70	9 
445	78	10 
445	255	8 
446	18	1 
446	111	6 
446	537	8 
446	801	8 
447	374	10 
447	425	8 
447	706	10 
449	381	8 
449	868	8 
452	5	7 
452	388	8 
452	813	9 
453	1012	9 
454	60	9 
454	742	9 
455	657	6 
456	899	7 
457	633	9 
458	301	8 
458	609	10 
459	134	8 
459	773	8 
460	6	7 
460	79	10 
461	763	8 
462	101	8 
462	590	10 
463	565	6 
463	834	8 
464	12	8 
464	49	8 
465	293	10 
465	457	9 
466	528	9 
467	366	5 
467	445	5 
467	555	5 
467	587	5 
467	618	5 
467	675	5 
468	113	10 
468	262	5 
470	110	9 
470	915	8 
471	470	8 
473	56	5 
473	104	6 
473	271	7 
473	401	7 
473	580	5 
473	592	7 
473	600	7 
474	285	5 
476	300	10 
476	464	5 
476	515	8 
477	182	10 
477	352	8 
477	364	8 
478	67	10 
478	262	8 
478	381	10 
479	968	9 
479	1007	9 
480	171	8 
480	891	8 
481	331	7 
482	73	6 
482	758	10 
482	799	7 
482	910	9 
483	167	9 
483	376	8 
483	499	8 
483	665	8 
483	749	10 
483	1015	10 
484	827	6 
485	8	10 
486	68	8 
486	85	8 
486	299	9 
486	339	9 
486	503	8 
486	701	3 
486	818	9 
486	948	9 
487	589	8 
488	325	6 
488	389	9 
488	513	8 
488	549	8 
489	255	9 
490	392	10 
490	869	7 
491	34	10 
491	232	10 
491	291	10 
493	326	10 
494	490	8 
495	37	10 
495	570	10 
495	760	10 
497	28	9 
497	101	9 
497	388	9 
497	783	10 
498	11	10 
498	12	10 
498	64	10 
498	555	10 
498	807	10 
500	139	9 
500	160	8 
500	236	9 
500	518	9 
500	521	9 
500	566	8 
500	591	9 
500	694	9 
500	904	8 
501	697	10 
501	976	6 
502	139	9 
502	291	9 
502	445	8 
502	550	8 
502	636	7 
503	612	5 
504	11	9 
504	615	10 
506	787	10 
507	158	9 
508	71	10 
508	305	9 
509	1	10 
509	276	7 
509	344	9 
512	222	8 
513	26	6 
514	223	6 
514	700	6 
514	717	10 
514	777	6 
516	176	9 
516	243	10 
516	433	3 
516	460	10 
516	866	10 
517	61	8 
517	94	10 
517	238	5 
518	143	10 
518	757	8 
518	766	10 
519	579	9 
519	846	7 
520	52	9 
520	521	9 
520	689	9 
520	842	9 
522	570	10 
522	770	10 
523	184	10 
523	270	10 
523	290	2 
524	375	10 
525	49	10 
525	107	8 
525	973	10 
526	40	10 
526	286	10 
527	669	4 
528	381	8 
530	841	7 
531	478	10 
531	681	9 
532	28	10 
532	183	5 
532	229	10 
532	326	10 
532	435	10 
532	455	10 
532	646	10 
533	99	10 
533	281	7 
533	398	9 
534	131	4 
536	30	10 
536	255	10 
538	478	4 
538	660	9 
538	924	9 
539	373	9 
540	490	7 
540	509	8 
540	637	10 
541	168	8 
541	569	5 
542	57	10 
542	809	6 
543	13	6 
543	584	7 
544	95	6 
544	358	7 
544	781	8 
544	876	8 
545	230	8 
545	378	5 
545	785	8 
546	270	10 
547	717	8 
547	948	9 
548	35	7 
548	162	7 
548	174	9 
548	231	8 
549	557	10 
549	1010	7 
551	23	10 
551	773	8 
552	548	8 
553	8	10 
553	65	10 
553	211	10 
553	284	9 
553	636	9 
553	660	9 
553	751	10 
553	841	9 
553	848	9 
553	860	10 
553	949	10 
554	87	8 
555	262	8 
555	428	9 
557	277	9 
559	140	10 
559	609	10 
559	722	9 
559	746	9 
560	78	10 
560	998	7 
561	444	10 
561	482	10 
562	236	10 
562	989	10 
563	270	8 
563	745	6 
565	531	7 
565	605	6 
565	712	6 
569	421	5 
569	461	7 
570	262	9 
571	103	8 
572	889	10 
573	391	8 
573	452	9 
573	726	5 
574	317	5 
575	291	7 
575	511	6 
575	674	5 
576	59	8 
576	515	6 
576	535	8 
577	57	8 
577	514	9 
577	749	9 
578	684	2 
579	401	8 
579	855	10 
579	907	10 
581	353	6 
581	642	9 
582	206	10 
582	378	10 
582	383	9 
582	389	9 
582	464	8 
582	597	10 
582	872	10 
583	779	9 
584	35	8 
585	145	10 
585	728	9 
586	267	10 
586	461	9 
587	5	9 
587	290	7 
588	675	7 
589	127	9 
589	148	9 
589	418	9 
589	629	8 
591	342	10 
591	521	9 
591	534	10 
591	777	10 
591	787	9 
592	30	2 
592	171	7 
593	202	10 
594	65	8 
594	211	9 
594	475	10 
595	162	8 
595	571	10 
596	165	8 
596	168	8 
597	76	9 
597	171	9 
598	89	8 
600	67	8 
601	227	9 
601	491	8 
601	594	7 
602	296	5 
602	548	4 
602	610	4 
602	639	4 
603	167	10 
604	374	8 
605	430	7 
605	706	8 
605	753	6 
606	26	10 
606	322	10 
606	347	5 
607	167	8 
607	288	7 
608	419	8 
609	916	8 
610	374	10 
610	934	9 
613	778	8 
614	57	9 
614	246	7 
614	566	7 
614	689	5 
614	816	10 
615	615	10 
615	629	7 
615	976	10 
616	350	10 
616	503	8 
616	721	8 
616	806	9 
617	134	9 
617	146	8 
617	298	8 
618	513	10 
619	441	5 
620	288	8 
622	255	7 
622	361	10 
622	547	7 
623	76	8 
623	746	7 
624	30	8 
624	89	7 
624	176	7 
624	302	7 
625	62	10 
625	214	10 
626	14	9 
627	287	9 
627	429	10 
628	564	7 
630	280	8 
631	220	8 
631	660	8 
632	117	9 
632	133	7 
632	197	7 
632	270	9 
632	829	8 
634	25	9 
635	965	10 
636	177	10 
637	268	10 
637	451	8 
638	4	8 
638	6	7 
638	83	7 
638	279	7 
638	997	7 
639	101	10 
640	298	9 
640	533	8 
640	943	7 
640	1010	6 
641	103	5 
641	632	5 
642	150	5 
642	535	10 
643	261	10 
643	732	10 
644	378	10 
644	383	10 
645	923	8 
647	190	10 
647	797	5 
649	316	9 
650	655	6 
651	646	10 
652	572	8 
655	145	6 
656	6	10 
656	30	10 
656	400	10 
656	454	10 
656	579	10 
656	669	10 
657	222	8 
657	563	3 
660	7	5 
660	38	5 
660	177	5 
660	732	4 
661	319	8 
661	859	7 
662	59	7 
662	79	10 
662	113	8 
662	132	8 
662	823	8 
663	158	9 
663	866	10 
666	164	5 
666	486	9 
668	193	9 
669	903	8 
670	490	10 
670	816	9 
671	661	8 
672	557	9 
672	919	9 
674	109	7 
674	170	9 
674	335	7 
674	440	7 
675	127	8 
675	160	8 
676	127	10 
676	417	10 
676	913	10 
676	921	10 
677	42	10 
677	150	10 
678	742	7 
679	175	10 
680	71	9 
680	608	8 
680	636	7 
681	101	6 
681	180	7 
681	310	6 
682	55	8 
682	486	9 
683	199	9 
683	986	9 
684	102	10 
686	48	7 
686	547	5 
687	107	8 
687	198	9 
689	127	10 
689	148	10 
690	257	10 
690	313	8 
690	853	9 
692	29	8 
692	181	8 
692	464	9 
692	531	8 
693	44	9 
693	248	10 
693	827	9 
696	516	10 
697	747	10 
697	942	7 
698	150	8 
698	202	5 
698	293	10 
699	11	10 
699	144	10 
699	173	9 
699	257	10 
699	296	9 
699	521	9 
699	541	7 
699	613	8 
699	917	9 
700	177	8 
701	449	10 
704	559	9 
705	367	5 
706	13	10 
706	481	8 
710	10	9 
711	183	6 
712	71	9 
713	948	3 
714	866	7 
715	936	9 
716	69	8 
717	227	5 
718	629	7 
718	750	7 
719	5	7 
719	258	7 
719	949	8 
720	240	6 
720	310	9 
720	739	5 
721	196	4 
722	851	9 
723	435	9 
723	603	8 
725	223	8 
726	365	6 
726	763	7 
726	773	8 
726	966	7 
728	181	10 
728	597	10 
729	659	9 
730	302	7 
731	878	8 
732	334	10 
732	898	10 
732	966	10 
733	528	6 
733	923	8 
733	986	8 
734	366	9 
734	445	9 
734	539	8 
734	679	9 
735	192	6 
735	282	6 
736	103	7 
736	699	7 
737	203	8 
737	705	9 
737	755	8 
738	77	5 
738	165	8 
738	470	7 
739	15	7 
739	119	6 
739	850	9 
741	661	5 
741	664	8 
742	605	10 
742	702	10 
743	665	5 
744	165	9 
745	15	8 
745	658	8 
746	167	9 
746	202	9 
746	707	9 
746	783	9 
747	91	10 
747	239	8 
748	302	9 
749	23	7 
749	73	7 
749	89	6 
750	563	7 
752	489	6 
753	77	9 
755	19	7 
756	450	7 
757	4	9 
757	468	8 
759	442	8 
760	395	8 
761	127	10 
764	88	6 
764	113	6 
764	337	8 
764	625	8 
764	841	8 
765	936	7 
766	34	8 
768	42	6 
768	140	9 
768	613	8 
768	1014	8 
769	60	7 
769	129	9 
769	295	8 
769	342	5 
772	204	10 
772	711	7 
773	57	9 
773	166	8 
773	288	10 
773	397	9 
774	390	5 
774	391	8 
774	672	8 
778	13	7 
779	252	9 
779	850	9 
780	219	8 
783	16	8 
783	202	7 
784	116	8 
784	745	4 
784	798	8 
785	50	10 
785	323	10 
785	905	6 
786	548	6 
788	823	5 
789	509	9 
790	661	7 
791	618	7 
793	534	7 
794	521	7 
795	353	9 
795	427	10 
796	257	10 
796	464	8 
797	394	10 
798	253	10 
798	339	9 
798	578	9 
799	49	8 
799	263	8 
799	740	10 
799	908	8 
800	196	5 
801	416	5 
803	272	8 
803	738	9 
805	171	9 
805	261	7 
806	73	10 
806	499	8 
807	1018	7 
808	168	10 
808	308	10 
808	311	10 
808	531	10 
809	15	8 
809	103	7 
811	388	10 
812	254	8 
812	276	10 
812	696	8 
812	779	10 
812	994	10 
813	145	8 
813	917	7 
814	254	10 
815	807	7 
815	920	6 
816	591	7 
817	121	10 
818	19	7 
818	270	3 
818	589	4 
819	146	8 
820	65	9 
820	236	8 
820	255	10 
820	674	7 
820	822	8 
821	575	10 
821	938	7 
822	161	8 
822	163	8 
822	372	7 
823	270	10 
823	353	8 
824	258	8 
824	456	8 
825	227	5 
825	360	8 
826	22	8 
827	433	3 
831	542	9 
832	39	5 
833	45	7 
833	302	6 
833	376	6 
833	765	9 
834	217	10 
834	564	10 
834	887	10 
835	248	10 
835	445	9 
835	460	5 
835	817	8 
836	437	9 
836	927	7 
837	860	9 
838	303	6 
838	348	10 
838	813	10 
839	257	10 
839	622	7 
840	161	8 
840	190	9 
840	239	8 
840	521	6 
840	895	8 
841	70	8 
841	400	7 
841	434	5 
841	585	7 
842	26	7 
842	226	10 
842	491	6 
842	590	10 
843	270	8 
844	449	9 
844	915	5 
845	36	10 
846	313	7 
846	639	7 
846	905	8 
847	448	9 
848	216	7 
848	263	8 
849	415	10 
850	42	9 
851	47	7 
851	167	10 
851	301	10 
851	488	8 
851	640	7 
851	873	10 
853	117	8 
853	288	10 
853	940	10 
854	83	9 
855	368	9 
855	848	8 
856	281	9 
856	503	8 
856	979	9 
857	129	10 
858	658	7 
860	256	7 
860	269	7 
861	73	7 
861	610	6 
861	864	9 
862	52	6 
862	905	8 
863	194	9 
865	164	10 
865	786	7 
866	465	10 
866	608	9 
868	184	8 
869	339	10 
872	509	5 
872	954	9 
872	1011	8 
873	861	3 
874	87	7 
874	309	8 
874	691	8 
874	894	9 
875	425	8 
875	709	8 
875	847	10 
875	954	10 
877	433	10 
878	89	9 
878	214	10 
878	262	7 
879	220	8 
880	339	7 
881	74	8 
881	216	4 
881	340	5 
881	433	5 
883	248	7 
883	362	10 
883	918	6 
884	408	5 
884	973	9 
885	97	7 
885	271	8 
885	958	8 
886	8	7 
886	431	5 
888	148	8 
888	685	8 
890	539	7 
890	869	8 
891	54	7 
891	693	5 
892	393	9 
892	533	7 
892	889	10 
893	245	10 
893	563	7 
893	695	6 
894	232	8 
894	237	10 
894	532	9 
895	11	10 
895	787	7 
897	585	8 
897	746	9 
898	304	9 
899	77	9 
899	135	10 
901	1006	5 
902	709	9 
902	891	10 
904	208	8 
904	852	9 
905	156	8 
905	503	8 
906	613	7 
906	764	9 
906	874	6 
906	899	7 
907	257	9 
907	884	8 
908	770	2 
909	222	5 
910	481	8 
913	227	4 
913	363	9 
913	385	7 
914	44	5 
914	481	5 
914	726	5 
915	68	9 
915	163	10 
915	277	8 
916	552	6 
916	1008	10 
917	115	8 
917	844	7 
917	887	6 
918	374	8 
919	252	10 
919	532	8 
920	168	7 
921	397	9 
921	490	10 
921	729	10 
922	76	10 
923	92	7 
923	557	7 
923	607	10 
924	127	10 
924	388	10 
924	635	9 
924	772	7 
925	997	9 
926	933	3 
927	148	9 
927	177	9 
927	341	8 
927	374	9 
929	614	4 
930	622	9 
932	285	9 
933	650	7 
933	784	10 
934	362	5 
934	1000	3 
937	158	10 
937	407	10 
938	524	10 
940	841	10 
940	909	9 
941	492	9 
941	904	9 
941	1001	5 
942	87	10 
942	671	7 
943	22	9 
943	517	8 
943	703	7 
943	887	6 
943	934	6 
945	77	9 
945	344	8 
947	171	9 
947	506	8 
947	662	3 
948	98	7 
948	306	7 
949	313	9 
949	581	4 
949	831	9 
949	900	10 
950	381	7 
950	596	5 
950	690	7 
950	781	8 
950	811	6 
950	955	8 
951	638	6 
953	177	10 
953	460	10 
954	143	10 
954	294	9 
954	698	10 
955	0	7 
955	277	5 
957	132	5 
957	669	8 
961	125	9 
961	150	8 
961	305	10 
962	392	8 
963	118	8 
964	545	8 
964	908	5 
965	773	7 
965	930	9 
965	978	8 
966	72	9 
966	403	6 
967	38	8 
967	647	8 
968	210	6 
968	297	7 
968	575	7 
968	891	5 
968	930	7 
969	367	7 
970	22	7 
970	839	8 
971	62	10 
972	374	8 
972	793	10 
973	49	8 
973	233	7 
973	278	8 
974	71	10 
975	907	7 
976	372	5 
976	939	7 
979	547	7 
980	803	8 
980	940	7 
981	257	9 
981	720	9 
982	481	7 
982	662	9 
983	823	7 
984	643	6 
986	183	5 
986	970	9 
987	436	9 
988	40	10 
988	266	8 
988	546	8 
988	852	9 
989	356	9 
989	458	10 
989	537	9 
990	13	10 
992	456	7 
993	2	7 
993	89	9 
993	137	8 
994	890	7 
995	394	10 
996	325	9 
996	349	7 
997	44	7 
997	216	4 
998	431	6 
999	436	8 
999	528	5 
1000	281	9 
1001	71	10 
1002	76	9 
1002	295	10 
1002	306	10 
1002	437	5 
1003	74	8 
1004	298	10 
1004	997	5 
1006	64	7 
1006	499	5 
1006	746	7 
1007	212	7 
1008	507	10 
1009	49	10 
1009	146	10 
1010	372	8 
1010	979	7 
1012	658	8 
1014	168	8 
1014	186	5 
1014	361	5 
1014	830	6 
1015	473	7 
