0,0,8
0,1,10
0,2,10
0,3,10
0,4,10
1,5,10
1,6,9
1,7,8
1,8,10
1,9,8
1,10,7
1,11,8
1,12,8
1,13,9
1,14,10
2,15,8
2,16,7
2,17,8
2,18,9
2,19,8
2,20,2
3,21,5
3,22,5
3,23,6
3,24,7
3,25,7
3,26,7
3,27,6
3,28,8
3,29,7
3,30,5
3,31,7
3,32,6
3,33,7
3,34,7
4,35,10
4,36,10
4,37,10
4,38,10
4,39,10
4,40,10
4,41,10
4,42,10
4,43,10
5,44,9
5,45,9
5,46,9
5,47,8
5,48,8
5,49,8
6,50,7
6,51,4
6,52,7
6,53,6
6,54,5
6,55,5
6,56,4
7,57,10
7,58,7
7,59,9
7,60,10
7,61,8
7,62,8
7,63,10
7,64,9
7,65,8
7,66,9
7,67,9
7,68,9
7,69,9
7,70,8
7,71,8
7,72,9
7,73,9
7,74,8
7,75,9
7,76,7
7,77,7
7,78,8
7,79,9
7,80,8
7,81,10
7,82,9
7,83,10
7,84,10
7,85,8
7,86,10
7,87,6
7,88,8
7,89,8
7,90,9
7,91,10
7,92,10
7,93,9
7,94,9
7,95,8
7,96,8
7,97,10
7,98,9
7,99,5
7,100,8
7,101,9
7,102,8
7,103,9
7,104,9
7,105,9
7,106,8
7,107,10
7,108,10
7,109,10
7,110,10
7,111,10
7,112,10
7,113,10
7,114,10
7,115,10
7,116,8
7,117,10
7,118,7
7,119,10
7,120,10
7,121,10
7,122,10
7,123,7
8,124,7
8,125,5
8,24,5
8,126,7
8,127,7
9,128,7
9,129,7
9,130,7
9,131,8
9,132,10
9,133,8
10,134,10
10,135,10
10,136,10
10,137,10
10,138,10
10,139,10
10,140,10
10,141,10
10,142,10
10,143,10
10,144,10
10,145,10
10,146,10
10,147,10
10,148,10
10,149,10
10,150,10
10,151,10
10,152,10
11,57,5
11,153,9
11,154,9
11,155,4
11,156,8
11,157,8
12,158,8
12,159,8
12,74,6
12,160,8
12,161,7
12,162,8
12,163,7
13,164,8
13,165,6
13,166,7
13,167,8
13,168,5
13,169,8
13,170,9
13,171,8
13,172,8
13,173,8
13,174,7
13,175,8
14,176,4
14,177,9
14,178,5
14,146,6
14,179,10
14,180,6
15,181,8
15,182,7
15,183,3
15,184,8
15,185,5
15,186,9
15,187,10
15,188,8
16,189,10
16,190,5
16,191,6
16,192,10
16,193,7
17,194,7
17,195,6
17,196,7
17,197,9
17,198,10
18,199,9
18,200,8
18,201,10
18,202,10
18,203,8
18,204,10
18,205,9
18,206,9
19,207,9
19,208,7
19,209,6
19,210,7
19,211,6
19,212,6
19,213,6
19,214,7
20,215,6
20,216,6
20,217,7
20,218,8
20,219,7
20,220,7
20,221,7
20,222,7
20,223,7
20,224,7
20,225,7
20,226,8
21,227,8
21,228,6
21,229,7
21,230,8
21,231,10
21,232,6
22,233,5
22,234,10
22,235,10
22,236,8
22,237,7
22,238,8
22,239,9
22,192,9
22,240,10
22,108,9
22,241,7
22,242,10
23,243,6
23,244,8
23,245,8
23,246,6
23,247,7
23,248,5
24,59,8
24,249,8
24,250,8
24,251,8
24,252,8
24,165,5
24,253,8
24,254,9
24,255,8
24,256,8
24,257,8
24,258,6
24,259,5
24,260,3
24,261,8
24,262,8
24,263,8
24,264,5
24,265,8
24,266,6
24,267,8
24,268,8
24,151,7
24,269,5
24,270,7
24,271,6
25,272,7
25,273,9
25,274,7
25,275,8
25,276,8
25,277,8
25,278,8
25,279,7
25,280,8
25,281,9
25,282,4
25,283,8
25,284,9
25,285,8
25,152,9
25,286,8
26,287,8
26,288,7
26,289,6
26,290,7
26,291,4
26,292,8
26,293,9
26,195,9
26,294,9
26,295,8
26,296,7
26,297,6
26,298,8
26,299,7
27,300,10
27,301,8
27,302,7
27,303,5
27,304,7
27,305,9
27,306,5
27,307,7
27,308,4
27,309,9
27,144,7
27,310,5
27,87,8
27,311,4
27,266,6
27,312,8
27,313,9
27,314,6
28,315,3
28,316,2
28,317,4
28,318,9
28,319,3
28,320,3
28,321,3
28,322,1
28,323,8
28,324,10
28,325,7
28,326,8
29,327,7
29,328,7
29,329,9
29,330,8
29,331,8
29,285,9
29,332,8
30,333,9
30,334,8
30,335,7
30,336,8
30,337,9
30,338,8
30,339,10
30,340,10
30,341,10
30,342,8
31,343,8
31,344,7
31,345,7
31,346,7
31,347,4
31,348,7
31,349,8
31,350,9
31,127,7
31,312,10
31,351,7
31,352,9
32,353,7
32,354,7
32,355,7
32,356,10
32,357,8
32,358,5
32,359,5
32,360,7
32,361,7
32,362,10
32,363,7
32,364,7
32,365,9
32,366,6
